Comment ID,Channel ID,Comment Create Timestamp,Price,Video ID,Comment Text
UgxKwtRb1poGkDEum_l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-29T23:32:37+00:00,0,45b3WEMzCD8,"{""text"":""A random guy once ran up to me on the street and asked for a 5 dollars... I asked what for and he said he was 5 dollars short for this hooker... When I saw the hooker I said meh, she needs the money and he needs his balls. So I gave it to him.""}"
UgzP_BqSgbzf6O-gFdd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-28T21:28:13+00:00,0,v6zLCIRbMAQ,"{""text"":""I sure hope I'm not the next Zezima...""}"
Ugy4jQJoiP-Ua6mFs5N4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-27T03:51:17+00:00,0,Bu0m1xxMRdY,"{""text"":""Jets suck...\n\nJK""}"
UgyK0B5b_B6VPzJm2xp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-27T03:50:01+00:00,0,75mSwzeyC4A,"{""text"":""I only like Michael Cera on Arrested Development.""}"
Ugy00yny-YgtFTcH0Cp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-27T00:08:55+00:00,0,Wc858lGzKog,"{""text"":""I think paying for multiplayer is bullshit... They can charge for the other services but for some games you need to have 2 Live accounts to play with somebody even if they're at your house. And no I'm not talking about system link.""}"
UgxFy-T-WheWBIi-dmF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-23T23:20:50+00:00,0,KAiSpe7jEOE,"{""text"":""FIVE STARS FOR MOLLY SAYING FUCK!!!""}"
UgzneGuIA2GKOMs68PN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-21T21:59:55+00:00,0,_WMigquVOHo,"{""text"":""Five stars for Shay Carl!!!""}"
UgxjzDYKV51EkXQVFvd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-18T03:07:29+00:00,0,EwTZ2xpQwpA,"{""text"":""\""Tay Zonday, He looks like he's 12 but he's actually 46, Tay Zonday.\""""}"
UgyNrhR8qDDZPhsDeZ94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-17T08:13:13+00:00,0,7-P9kTbVTyU,"{""text"":""I was one of those 2 people watching at the end and my brain just came.""}"
UgzSoJK6dKtGMJkzPRJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-17T03:48:09+00:00,0,6M17aG_Po2Y,"{""text"":""My brain is bleeding... Because this video confused me. What... The fuck.""}"
UgynZg0eGBf7iL10NH94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-16T00:54:09+00:00,0,oavMtUWDBTM,"{""text"":""Lololololololol Lulululululul Hahahahahaha.""}"
UgwME5T059EIjxObkr54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-13T05:17:37+00:00,0,Yxhs-1IN9K8,"{""text"":""Yeah... Because we all know that 4Gb of ram sucks.\n\n*sarcasm""}"
UgyQ4aqk9sVIOwR_pnV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-13T05:08:02+00:00,0,Yxhs-1IN9K8,"{""text"":""the video is lagged as shit""}"
UgwGxtHhYWxWzbmF00p4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-13T00:19:55+00:00,0,oavMtUWDBTM,"{""text"":""I just came...""}"
Ugxb10d1HaXK8raNyrR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-12T04:30:59+00:00,0,-5a2GIetyGY,"{""text"":""California On Justin Bieber.""}"
UgyoLylzZa36jII3FSN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-10T23:16:16+00:00,0,5_4VuAmqbBI,"{""text"":""OMG Shay Carl in the related videos? I wonder why... Go SHAYTARDS!!!""}"
Ugwu7trz3kQMii4NEcN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-07T05:56:22+00:00,0,-6b2wJG5i08,"{""text"":""This is fake and gay!!!""}"
Ugy_O_5Jfxb7vJyFZWJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-06T22:48:01+00:00,0,1bxQWPCN_KU,"{""text"":""Make every vlog a big clip!!!\n\nOh wait...\n\nBut really I think it's great you stuck by your commitment! Do another year!""}"
Ugww1HVUdgfgX-2sFvN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-06T22:25:05+00:00,0,WFQy0EZMrgk,"{""text"":""It's gonna hurt Sontard's balls. XD""}"
UgyiWKl_sOe0sbh_mld4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-03-04T20:34:47+00:00,0,vsboQ7cp7a4,"{""text"":""He's obviously an instrument maker.""}"
UgzzajO4vUI19Bn4Kdl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-27T07:09:57+00:00,0,3ZcNXe20dXI,"{""text"":""Yeah, seriously that would have been an awesome ad.""}"
UgyKEiIfWVKgx0S7pHV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-25T22:35:24+00:00,0,d6ZhsVjzBic,"{""text"":""Holy Shit!!! Jon can actually grow a beard!!!\n\nNah, I kid you Jon.""}"
Ugy8oZFF2-IPzaA9jMx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-25T22:25:26+00:00,0,qeE93aOD478,"{""text"":""40 someting... I cheated it's 49.""}"
UgwBNcl4vFNAK9SAbnx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-23T02:55:36+00:00,0,4E606X_TaDI,"{""text"":""It's Justin Bieber said like Bee. He lived in my town for 14 years. I would know.""}"
UgyQrlDU0d-seGUOqsN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-23T02:29:09+00:00,0,VhEChVwZF8k,"{""text"":""The problem is, that chalkboard is falling on that guy... Oh wait, It's photoshopped.""}"
Ugxgls5hE2QKHqNaBmB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-22T06:21:49+00:00,0,7w9X99FktMc,"{""text"":""5:21 \""Waist Time. Holy Shit\""\n\nI pissed my pants because of the way he said it.""}"
UgyJ0psujwxKUadO2Ml4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-20T03:02:24+00:00,0,to_Splw3qFw,"{""text"":""California On Olympics""}"
UgwePNY7ujSq7b7iE6J4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-20T02:06:05+00:00,0,rtH7Eo1_veM,"{""text"":""why is youtube screwed up today? theres a bunch of square screens.""}"
UgyLVR_aH3CbL6YAu414AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-19T05:49:01+00:00,0,Nk9lKw69eAc,"{""text"":""what song is the parodying?""}"
Ugwy4GkvFFoB57qFxz94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-18T21:55:51+00:00,0,o6wPNIJIB6c,"{""text"":""3-4 Minutes FAIL""}"
UgxFY51Ya30aSlcVGrJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-17T05:27:08+00:00,0,rP6lkV83S6I,"{""text"":""On Project Natal, the game plays you!""}"
UgwCKoQ5TUL7spDtboN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-17T05:17:19+00:00,0,sShMA85pv8M,"{""text"":""They used this one Family Guy the other night. I pissed my pants when I saw it.""}"
Ugyo83hrFeiooA3tZ0N4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-16T23:29:06+00:00,0,AbSojZJ3gh0,"{""text"":""I will.""}"
UgwRYlrtKGhk4AZ4Ikh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-16T01:50:04+00:00,0,1-IKsKTKTZA,"{""text"":""I love you kipkay!!!""}"
Ugz4ZsvvOJyjNcP71314AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-15T22:20:40+00:00,0,3eZg2lZ_JoE,"{""text"":""The dummest thing I've ever done was your cousin who was also your sister.""}"
UgwoxPFki2t7WFOcgP54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-13T21:32:39+00:00,0,2oEhvskGrP0,"{""text"":""Yeah seriously whatever happened to BamBamKaboosh? I wanna see Philip DeShaytard.""}"
UgzuXguyhKG6SoqbFUx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-13T21:03:52+00:00,0,jh4NqLLn4J8,"{""text"":""Dude, you talk about equality, but you call things \""retarded\"".\n\nYour a huge hypocrite.""}"
UgwW313Kk4FfoZqww-F4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-13T05:32:36+00:00,0,oJVoOjdjhpE,"{""text"":""I discovered this show by searching about roller coasters in summer 2008... Before the roller coaster videos. Strange, I don't know how I the search results were so off-topic.""}"
Ugyfd1BUoly8x2irUtV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-13T04:55:16+00:00,0,Vu5XPfJ40WM,"{""text"":""My ex once glued my balls to my thy.""}"
Ugx6Tr3nK_zIoRKYo_54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-11T03:57:17+00:00,0,KeMmj_FThfM,"{""text"":""8:05 WHY DO U HAVE A URINAL IN YOUR BATHROOM??? I've never seen that before in somebody's house.""}"
UgwZ8CU604Woiy4ghMN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-11T03:08:08+00:00,0,3Hfjn09ZJUs,"{""text"":""I was at the Kennedy Space Center Visitor Complex on March 11, 2008 and is saw Space Shuttle Endeavor STS-123 launch. It was breathtaking. I'm so glad I saw one go up before they discontinue it.""}"
UgwpBFlQ070Aub9vqIR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-07T23:59:24+00:00,0,67iU21mdhCI,"{""text"":""2 CAMELS IN A TINY FUCKIN' CAR!!!""}"
UgzGnxf4z6Xw1w8JR1l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-07T08:52:41+00:00,0,3GENqzB0a58,"{""text"":""I was there.""}"
UgwGF9vJJcjVFATDSW54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-05T04:53:53+00:00,0,KSMulI7nDdg,"{""text"":""I get my babies at Walmart. To Ghetto?""}"
UgzCNsy4WP0GBR3Cre54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-04T03:24:45+00:00,0,jPk3EgquWOg,"{""text"":""watch with red and blue 3D glasses on. tripy shit""}"
UgyTFwZhkf7ZcygtVDl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-02-01T04:58:08+00:00,0,zuZ3SIv9PUU,"{""text"":""Actually Shay if you're driving South along the PCH you would go down to Mexico.""}"
UgyIszc0PoNSniUhmPp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-30T04:45:47+00:00,0,hKe1gUgX5do,"{""text"":""Brock Baker yay!""}"
UgyhlhyNMRgOYkVKxtl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-30T02:48:54+00:00,0,o2WIxI2p95Q,"{""text"":""shaycarl yay.""}"
UgyAHpVdHTJrdpyPphh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-27T23:25:14+00:00,0,pPRD4cPXXDk,"{""text"":""Why did he use a Metric measuring cup but burned an American bill... America is Imperial.""}"
UgzEQfVmHT_88586heV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-27T04:07:18+00:00,0,0LL-SWBU2fA,"{""text"":""I like peach rings!!! WTF???""}"
UgxsG9w1d1GFcELO0JN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-26T23:52:43+00:00,0,GbE1BaiHf1U,"{""text"":""I pee in my shower, even if I'm not taking a shower I just jump in.""}"
UgzcnNAkwbwE0Okwatd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-25T18:07:38+00:00,0,M3iOROuTuMA,"{""text"":""How was this added in 2004?""}"
UgwwIox_gq1tMjhXioB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-24T16:00:17+00:00,0,GxUOZhnqA04,"{""text"":""4: All of the above.""}"
UgyFWZGVM8b0o3wlR8V4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-24T03:33:35+00:00,0,bbUqEPUZ-ds,"{""text"":""Oh my god... The tenth chicken.""}"
UgxIqKCbvRttJqFN0O54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-24T03:26:12+00:00,0,bCGmjmazE5c,"{""text"":""0:01""}"
Ugx91mQaWFrgV9SpNZx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-23T19:40:42+00:00,0,n8j02e-jfY0,"{""text"":""because shay's full name is SHAY CARL.""}"
UgwAl1AxIU2NVMRswNZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-23T19:07:10+00:00,0,uEZpy8t8ivs,"{""text"":""Why is the circle one called Circumcision? That's a little weird.""}"
UgyXSUNxUcshSZVcSLR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-22T22:50:40+00:00,0,8gi3teTRTko,"{""text"":""2:00""}"
Ugywagt9B359RxmtcI54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-22T22:45:01+00:00,0,8gi3teTRTko,"{""text"":""@knightman412\n\nActually you fail by making fun of people.""}"
UgxvBAaTIZlB7uM0rUx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-22T03:10:43+00:00,0,Alw5hs0chj0,"{""text"":""LINE PIECE!!!!!!!!!!!""}"
UgzEkAgQiQrReNXR4g54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-22T03:07:48+00:00,0,aFAQdGKj6LM,"{""text"":""She'd have to know how 'cuz I walked in on her watching Squirrel P*rn.""}"
UgyJM7jaw7BK4MvQa6l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-19T21:33:02+00:00,0,kWbrEkEfR08,"{""text"":""2:09""}"
Ugwsv0qqRfCiCqc9fD54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-18T04:18:09+00:00,0,v54OvFzup2o,"{""text"":""You have my Slexe... Axe+Sledge=Slexe or Slaxe""}"
UgwgKroITKRpwHcn9WR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-18T04:14:34+00:00,0,gPA7hVZZVFY,"{""text"":""2:43""}"
UgyPLdJXSg4EG-cEQ154AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-18T03:50:47+00:00,0,K_12LlHdtw0,"{""text"":""In my pants.""}"
UgygyEqiKrq_schssQ54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-17T21:42:28+00:00,0,K_EENHzhoWA,"{""text"":""I think you might get mugged, stabbed, or killed... But if you didn't that would be awesome.""}"
UgyrGyjTEvompTZLVRl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-16T04:18:00+00:00,0,GxUOZhnqA04,"{""text"":""This guy might just be the new Jesus.""}"
UgxCIAOWFuIas9C1GG54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-16T04:11:40+00:00,0,hhicoRL6ucE,"{""text"":""Definitely not B. Because that father figure would rape them.""}"
Ugyu_fVyyGDHMhpt28B4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-16T04:04:52+00:00,0,hhicoRL6ucE,"{""text"":""1:12""}"
UgxSV21uzfFjqnpXDxV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-16T04:00:21+00:00,0,f6Af8fHXp38,"{""text"":""He's obviously high.""}"
UgzHwREpWqfKhsQpzXx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-16T03:33:06+00:00,0,igD82bXMW2U,"{""text"":""0:01""}"
Ugz2WD6vrUMens0vB9R4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-14T03:28:00+00:00,0,WB3Kh0vLWX0,"{""text"":""0:01""}"
UgyfBLcRFK_bvSMIIp94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-13T04:13:45+00:00,0,cF054WKn1kw,"{""text"":""6:43 Sontard is scared and Babytard is smiling... Babytard is tough.""}"
Ugx3z690ipRv6Z29UP54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-12T23:15:52+00:00,0,XinVIq8VN4s,"{""text"":""I thought it was Transformers 3 when i read the title, but then I saw Hasbro so I was like \""Oh fuck that.\""""}"
UgyipnZmNjRymrkOmIR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-12T00:29:53+00:00,0,IqsaIZRePTQ,"{""text"":""Don't leave L.A.!!! Just have fetustard in Idaho and go back to L.A.!!!\n\nI personally think Idaho is boring.""}"
UgywyQVQClMxeYvq6794AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-12T00:22:18+00:00,0,z0Eeprmyt0o,"{""text"":""Wow, that's retro, also... First.""}"
UgyfAOKiLDCvB-lALzN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-11T23:05:18+00:00,0,BOd7drN7uwc,"{""text"":""Why are you giving away your highchair and other baby stuff? You can use 'em for the new baby.""}"
UgxTOHOvzE8Mh0PZoE54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-11T21:46:46+00:00,0,5du1oc0j2KQ,"{""text"":""Dan Brown pwns.""}"
UgwKJ1ppjlSYPma-c9R4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-10T03:22:03+00:00,0,gAPhPxC8ABM,"{""text"":""Oh... Kay... The ad for this video is \""Gay Mature Dating\"".\n\nHmm...""}"
UgwjqB9UQM0Dy3orFeZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-09T07:15:07+00:00,0,B8q4oM_vAXk,"{""text"":""Pirates of the Caribbean 4? I doubt it because then Disney would be liars. On the DVD it says: \""The Final Chapter of The Epic Trilogy\"" and \""Everything has led to this twisting, turning, wild swashbuckling ride in this final chapter of the Pirates of the Caribbean Trilogy.""}"
UgxzkbhYECIaBvOwj8B4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-09T06:19:52+00:00,0,ygykMyj9NZo,"{""text"":""4:49""}"
UgxL1ookkCRmYsvwNLp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-08T00:38:33+00:00,0,Vnk6hYb3_6Y,"{""text"":""It's -20 in Northern Ontario Canada. But that's Celcius not Farenheit.""}"
UgwjsvDhkqCMbb4SDDV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-08T00:36:31+00:00,0,Vnk6hYb3_6Y,"{""text"":""7:26""}"
Ugy8EM-CCP_8cs65nNp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-07T23:19:07+00:00,0,gWLClf7Lrrc,"{""text"":""Why did he upload part 2 first?""}"
Ugw2uhZUmYncHChqsFp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-07T04:14:47+00:00,0,pSffsb5ztRo,"{""text"":""There's no Target in Canada. :(\n\nWe have Walmart though.""}"
UgzBuRjDQ7UnMZ8LeCN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-06T22:32:38+00:00,0,zhrJ5t8ENmk,"{""text"":""Shay almost broke here nose again?  It was a deviated septum and Suntard did it with a frisbee.""}"
UgzVpILTsMj-Bd2j-PJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-06T00:46:20+00:00,0,0jQ6GbOkvH8,"{""text"":""Out of Jimmy's asshole... LOL""}"
UgzlEb5vkPy5j80mqBh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-06T00:37:16+00:00,0,C6B0Peju8o0,"{""text"":""0:05""}"
UgxM4D9qTZVeHGi0Xgx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-06T00:36:44+00:00,0,C6B0Peju8o0,"{""text"":""0:01""}"
UgxcZGOUTSqXuOij2_B4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-06T00:36:15+00:00,0,C6B0Peju8o0,"{""text"":""Try pressing this to make it play: 1:46""}"
UgxubKgl86wQehxECaJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-05T23:28:40+00:00,0,nIK7poZ7GX8,"{""text"":""a burnt sausage.""}"
UgyNlpCkjw7cnBWw7Dt4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-05T02:10:09+00:00,0,KulSf9aFgXU,"{""text"":""Wow... For the first time I'VE ever seen, the Irate gamer doesn't start spazing out and try to be the AVGN.""}"
UgyVyO1m2bdjbVvLn614AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T22:16:43+00:00,0,HdS1wQUOtXE,"{""text"":""@NuclearCode\n\nAre you retarded?""}"
Ugy84uDbKr171pdgZ_Z4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T06:28:01+00:00,0,esrtWJ56mIo,"{""text"":""Wow... First of all it was 12 seconds, second of all fuck you.""}"
UgyaSr7QpKihGwhuEut4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T06:17:01+00:00,0,HdS1wQUOtXE,"{""text"":""7:27 WTF?""}"
UgymgvIFxhvc50marft4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T05:44:56+00:00,0,p4TrzWq-k9c,"{""text"":""Really? The day he died? That's a little soon. You should of at least waited until he was in the ground.""}"
Ugwnfj695X_bd_NtX1R4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T05:38:24+00:00,0,Na_1xFZqcqk,"{""text"":""Look at his eyes... This kid is high on snorting boogers.""}"
UgwRB6HsrBV5cPfRB2F4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T05:36:45+00:00,0,hct5P_OfklU,"{""text"":""This is probably Flowgo's best video ever... Merely for it's LULfactor.""}"
Ugzd-1XBaeT4eaEL1ZB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T05:32:28+00:00,0,Vg9eZxpV3VA,"{""text"":""These ecards would have been funny in 1996 but now, they're just fucking stupid.""}"
Ugx7ANlQZFBMX9Sd3Nh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-03T03:34:25+00:00,0,CIijHc7O3ik,"{""text"":""It's just about as scary as when Sxephil shaved his head.""}"
Ugy7UhkZZ1nBw0eTWI94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-02T22:26:28+00:00,0,qhKNxB-fj_0,"{""text"":""He sounds like IShatOnU.""}"
UgyW-h_h47spjRWUe254AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-02T18:06:58+00:00,0,0jR9c9PjS70,"{""text"":""Umm... The lady at the beginning said 4 arms and 4 legs... That's 8. Arykachan just failed at math.""}"
UgyRHe7qDvtFWIBrY494AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-02T18:01:14+00:00,0,CxCisB0yTnE,"{""text"":""The video won't play past 6:18 for me.""}"
UgwLTL8KIp9HvOnpyiB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-02T07:00:45+00:00,0,OLU0ZbgIL7I,"{""text"":""No he's say \""Yeah and they got more money.""}"
UgyTebev0PMmqwSydNN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-02T06:59:46+00:00,0,OLU0ZbgIL7I,"{""text"":""This kid drinks concentrated awesome sauce 24 hours 7 days a week!!!""}"
UgzpxBVeRPI0FtfiDE54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-02T06:56:25+00:00,0,8q0fT1rUClk,"{""text"":""Wait... There's a filter on that? I thought it was your real face.""}"
Ugwb-bnXzSlDTju9wed4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2010-01-01T07:45:55+00:00,0,LpmCYrcPIzw,"{""text"":""I want to download this on iTunes but to get this one song I have to download your whole shitty album. And why is the iTunes one 35 minutes long?""}"
