Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Post ID,Video ID,Comment Text,Top-Level Comment ID
Ugyr4dW8jUAYRP77vK94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2020-02-10T03:23:19.185455+00:00,0,,,vZy8D4B8LLs,"{""text"":""I WANT THERE TO BE A MAJIN BUU ARC I WANNA I WANNA I WANNA""}",
UgzMwGjyvRHRVq5RHx14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2020-02-09T22:42:23.573153+00:00,0,,,lDqBO8x1uuQ,"{""text"":""Keep up the awesome videos bro. Please more retro video game stuff like your Wii video.""}",
Ugx9DE4ja0wrSMvcIVN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2020-01-19T00:54:35.176547+00:00,0,,,GY1DncLzWo0,"{""text"":""Convoluted af""}",
UgxHldFAW9nr7nAqLc94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2020-01-15T23:06:06.45149+00:00,0,,,TD7mNf_CxKE,"{""text"":""Orange tomatoes can fuck right off.""}",
Ugx1UCn5Y2AeE4-1uq94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-12-31T15:38:04.602695+00:00,0,,,hHE8EhOW994,"{""text"":""chill""}",
UgxlIsmAj2ko9-n7eDt4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-12-26T15:46:42.705903+00:00,0,,,mrbfpKsXvto,"{""text"":""That's a vagina, Mr. Piccolo.""}",
Ugxq86idHPmT464kNa54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-12-13T02:34:04.393788+00:00,0,,,KYsgz8aPNU8,"{""text"":""omg i was in this video saying im scared... great.""}",
Ugx5X9DnKwU-OWCTYxV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-12-12T02:09:23.045484+00:00,0,,,VYpryVA5WQQ,"{""text"":""Could not physically smash like button quicker than I did this video.""}",
Ugxl8UWgdw9X2wHsDMd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-12-08T13:27:07.043514+00:00,0,,,Uuq6HgKgEFQ,"{""text"":""The censorship is a joke funnier than the acutual ****ing words, makes kids want to hear the real version more. Genius Vevo. Bravo.""}",
UgxwFHtP_j1ZME3UhX14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-12-01T02:04:57.947918+00:00,0,,,Tu1otiBLPko,"{""text"":""Its ruckas nuckas yeaaaa""}",
UgyXc07RriY0RdJ0r3t4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-12-01T01:41:39.383055+00:00,0,,,FkGkKflnnXU,"{""text"":""I'm gonna try this with thumb tacks.""},{""text"":""\n""},{""text"":""OH GOD THE HORROR.""}",
UgyKXCanfeYkeCidT9t4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-29T05:23:59.442307+00:00,0,,UgzE9KkOoOU_X_5dWYN4AaABCQ,,"{""text"":""i dont know""}",
Ugz7jXW7_E5zVisk5ih4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-29T02:01:36.634736+00:00,0,,,q8VotjXoINk,"{""text"":""Thank you.""}",
UgwF6kn15GTt18hg0RZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-28T04:14:13.47172+00:00,0,,,Zs1B0CoRfOg,"{""text"":""Gee, all the kids at the library had training in Adobe suite? Wow!""}",
Ugw_38pZlA_DmCPTWBF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-27T11:29:41.213197+00:00,0,,,D1ECgmfoNj8,"{""text"":""Where the main Mommies at? I know all of you were thinking Hi Jeans when Joey said hygiene.""}",
UgzH1S2qPDgXAgnQDJp4AaABAg.91psDaLE6Tz91q-tkCg2ng,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-27T11:28:06.543573+00:00,0,UgzH1S2qPDgXAgnQDJp4AaABAg,,D1ECgmfoNj8,"{""text"":""Hi, Jeans. Love you Mommy.""}",UgzH1S2qPDgXAgnQDJp4AaABAg
UgzLky18s0FTGTGGGXd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-27T11:12:52.950168+00:00,0,,,z2kxzWOr6A4,"{""text"":""If there is one thing Dragon Ball needs at the moment (and it needs a lot of things) it is innovation and evolution of it's choreography. Look at the transition from Dragon Ball to Z... Z to GT... GT to Yo Son Goku and His Friends Return and eventually Super; it's been all over the place stylistically yet we are still seeing rehashed shots, which were already overused in Z. Broly was an active attempt to negate that (remember how hyped we were to see Goku jumping up and down?) Personally I commend whoever made that decision.""}",
UgzbIDFts1NnYwibLZl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-21T07:03:26.591578+00:00,0,,,EZojNTrG2Xc,"{""text"":""Pray to God you don't live in the hell this man inhabits.""}",
Ugzad1zKSNNFX63FfgR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-16T09:39:43.425609+00:00,0,,,EwTZ2xpQwpA,"{""text"":""Tay Zondaaay""},{""text"":""\n""},{""text"":""He's the guy who sang Chocolate rain""},{""text"":""\n""},{""text"":""Tay Zondaaay""},{""text"":""\n""},{""text"":""He still plays Overwatch on YouTube til this day""}",
UgzmBbEqRWqMXWBLlbd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-16T03:54:05.683202+00:00,0,,,DKJACb2Myec,"{""text"":""Josh's Eyes""}",
UgwzsOXPWRsl_WYbCKR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-15T20:53:44.899525+00:00,0,,,xJ6Ym719urg,"{""text"":""GREAT GOOGLY MOOGLY Get your mushroom caps on for this one folks!""}",
UgwL3VJDf2QauebN-fh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-11-03T04:10:10.491437+00:00,0,,,OwlPtCDGluI,"{""text"":""I was with yall until you put S tier Reeses in same camp as fucking, crunch, junior mints, and fucking jolly ranchers. I'ma go vomit.""}",
Ugw12k3Ng2HrNiGGvbV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-24T13:31:23.034434+00:00,0,,,uKkrAo7ktRE,"{""text"":""Love to see some jokes like the credits gag coming back to Sxephil""}",
UgyiMEbsGGnVEzlB--h4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-24T03:44:33.003949+00:00,0,,,TGhQTkPVuNQ,"{""text"":""RAW HIP HOP""}",
UgwtIBfhNQ9A72sVkdx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-23T23:44:12.5714+00:00,0,,,_o9N_wt2zzQ,"{""text"":""I think I've listened to this son 70 times this month""}",
UgzPNE1c0KDS-485bjt4AaABAg.90NnPb2Jdpa90No85Xj5mQ,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-22T06:47:14.354084+00:00,0,UgzPNE1c0KDS-485bjt4AaABAg.90NnPb2Jdpa90NntAgRfor,,_bN4spt3744,"{""text"":""of course he eats babies""}",UgzPNE1c0KDS-485bjt4AaABAg
UgzPNE1c0KDS-485bjt4AaABAg.90NnPb2Jdpa90NntAgRfor,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-22T06:45:03.947899+00:00,0,UgzPNE1c0KDS-485bjt4AaABAg,,_bN4spt3744,"{""text"":""Dude, the guy has cancer.""}",UgzPNE1c0KDS-485bjt4AaABAg
UgxbwPGLM36cmju-6094AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-22T04:02:46.516328+00:00,0,,,e9U3XlUi5Gg,"{""text"":""Welcome back to Pooh Bear's dumb rave fogblast, I am your host Mom Tempura and with me is Bird Bicycler""}",
UgwkHNbcmBrmsPehS2F4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-17T04:43:06.895482+00:00,0,,,021de75ZxPs,"{""text"":""can we all agree ethan and trisha are both horrible people and move on.""}",
UgxkUyOGHnQiOW9cqs94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-14T21:31:22.148272+00:00,0,,,3NHSaDSkZ6c,"{""text"":""Watchu up to Willus""}",
Ugx2Xyi01zvokfB61UJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-11T19:14:08.160652+00:00,0,,,F8OdLZOilRQ,"{""text"":""Ty for this guide on getting to the Cha-zum. Don't feel bad about the mispronunciation, I used to pronounce cache as cake.""}",
UgzEEPTTZn2R9VaIalx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-10T00:44:41.177043+00:00,0,,,tLUALcR2UP4,"{""text"":""QUACK BATS""}",
UgywVFfpp_HKR4azBL14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-09T00:15:37.29238+00:00,0,,,NK-_XJBYv-c,"{""text"":""Praying for Bobby!""}",
UgwVqiCRdw2SLAANitV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-10-08T23:59:22.777635+00:00,0,,,rWH0kTLoTvc,"{""text"":""The fat fuck (with the beard) is always a big asshole to the other guy with the glasses.""}",
UgwgDVgSV3NegqehQFN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-09-25T04:35:06.892228+00:00,0,,,vdiU1JEUUbo,"{""text"":""One of my favorite what ifs BY FAR! PLEASE MOAR!""}",
UgzGATWwae4B7fcjfhd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-09-22T10:05:06.56168+00:00,0,,,4h_ev3oADFQ,"{""text"":""4211 views? how? should be so much more.""}",
Ugx9QqrZNWwE03E53OB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-09-14T19:14:56.395465+00:00,0,,,d_8Y9j2PhCE,"{""text"":""Did you ever play Runescape bohbear?""}",
UgzwrK-41xr_70l93yB4AaABAg.8zclPdOa94e8zdSK4qtF_V,UCn3WLZT7k8nO24XimlJVJVQ,2019-09-09T00:52:12.014125+00:00,0,UgzwrK-41xr_70l93yB4AaABAg,,9VF83EBF_O8,"{""text"":""rig up some kind of sleeping apparatus that knows when you fall asleep. works everytiem.""}",UgzwrK-41xr_70l93yB4AaABAg
UgwIF709YKDko9G45q14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-09-04T19:18:47.050088+00:00,0,,,T5eR8RUpGvI,"{""text"":""My Dad's diabetic.""}",
UgxLbrfBVwcM2yLwHJR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-29T13:51:39.788357+00:00,0,,,zT4C9MaWDtk,"{""text"":""Horseman. HORSEYMAAAAN. UNSUBSCREEEEEEEEEB!""},{""text"":""\n""},{""text"":""p.s. I never did like that show.""}",
UgylqqS9SYylhfdbX094AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-27T20:12:47.575236+00:00,0,,,vT5kPGaq9oo,"{""text"":""Press 4 for Nega""}",
UgxUxuvxVHgo9Y9wXZR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-27T19:54:57.162492+00:00,0,,,lmgEN19Pet0,"{""text"":""Is the guy on the right Hopper from stranger things or how doug am I?""}",
UgxGus44orB_D0jlEVF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-27T19:51:44.185706+00:00,0,,,7Fd7hKWeOqA,"{""text"":""Gorsh""}",
UgyYXs6p83fNoyc1QH54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-26T23:05:33.989337+00:00,0,,,6tynWSAesAo,"{""text"":""Spongebob Squarepants brought me here""}",
UgzWqjiAfOhMg35d5mV4AaABAg.8e6pTYTnWYd8z6mkFsFIje,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-26T23:05:13.926821+00:00,0,UgzWqjiAfOhMg35d5mV4AaABAg,,6tynWSAesAo,"{""text"":""Spongebob squarepants brought me here""}",UgzWqjiAfOhMg35d5mV4AaABAg
Ugyb5UtLRkWk1EDat1R4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-26T20:28:10.040164+00:00,0,,,IMSPIK-yLc4,"{""text"":""I WANT IT I WANT IT I WANT IT GIVE IT TO ME NOW""},{""text"":""\n""},{""text"":""NO SHUT UP AND TAKE MY MONEY""}",
UgweBgZA8ZEOEexMTbd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-24T19:34:26.376613+00:00,0,,,9TT3LoTEL7Q,"{""text"":""I ALONE""}",
UgwhvATq1nu9NCYJjGh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-20T16:42:03.739245+00:00,0,,,pxhWMPu9ucg,"{""text"":""Gas Station juice tastes like it gives you cancer, if you are in a pinch - STILL DONT BUY IT. NASTY SHIT.""}",
Ugz2Ti4LAWkZ-lib1XN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-20T04:26:13.678065+00:00,0,,,7q44OJasErI,"{""text"":""Joprah""}",
UgxnY-vd3O5ERw8X9t54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-16T20:09:12.974379+00:00,0,,,XysejFeXLfw,"{""text"":""Yeaaah fuck that""}",
Ugyw9MHoagPbj76MltN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-08-01T07:47:12.699768+00:00,0,,,y0QusV9Ts2g,"{""text"":""that was intense""}",
Ugx1mxKDFGcrNX1I5ch4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-07-31T20:40:10.627321+00:00,0,,,K9LbIu4p1fc,"{""text"":""Wow it actually worked! No other \""free radio FM tuner\"" apps worked but NextRadio did indeed! Thank you!""}",
UgwXwXSN3bQA-nsDFUd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-07-18T21:16:05.916967+00:00,0,,,PaJQpgWV9f0,"{""text"":""360p club""}",
UgwcxPGiAl5pj-82P7x4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-07-09T19:28:00.739769+00:00,0,,,M3YXddyu5kY,"{""text"":""YOUR MOM UNDER-FUCKING-STANDS""}",
Ugxj6_trCC0vpRWtfop4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-07-08T18:43:30.883808+00:00,0,,,7971WrvahmU,"{""text"":""FYI guys, Yoshi eating the apples in the 2nd level counts as coins, and you definitely can get them all in 1 level.""}",
UgzYyb8ezVPRTHBo_bl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-06-27T16:48:07.073169+00:00,0,,,26nuf6D3Boc,"{""text"":""I thought super Saiyan hair was colored based on the aura around them, though now that I think of it, they had no aura in 10 days before cell games, and their hair was white so who knows.""}",
UgxODFM8RBvfFvx2n4t4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-06-25T18:46:39.322093+00:00,0,,,8fmkqf9OhAs,"{""text"":""Regula Shmegula""}",
UgxtqoP91m0ylvzHmyh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-06-21T00:08:36.437081+00:00,0,,,51Jr3olKtQc,"{""text"":""sxephil (he's not sexy) ""},{""text"":""\n""},{""text"":""sxephil (he's sxe) ""},{""text"":""\n""},{""text"":""sxephil (he's not sexy) ""},{""text"":""\n""},{""text"":""sxephil (you've just been phil'd in)""},{""text"":""\n""},{""text"":""\n""},{""text"":""Ladies and Gentlemen it's Philip DeFranco""},{""text"":""\n""},{""text"":""He touches on topics and places you can't go""},{""text"":""\n""},{""text"":""The ladies wanna touch him YouTube loves him""},{""text"":""\n""},{""text"":""When it comes to the internet nobodies above him""}",
Ugw9xCetILeXWlMfUPZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-06-20T02:56:37.944417+00:00,0,,,S8Q5_cSyKPc,"{""text"":""bobby on crack""}",
Ugy7zGV2ORhlRFh5P_V4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-06-14T23:29:19.83409+00:00,0,,,0bBzZVgxwME,"{""text"":""Legal in Canada! Legalize Canadabis""}",
UgyZFDgdj7rl8qSysv14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-06-03T22:28:33.32673+00:00,0,,,CaZRWdBg1Ms,"{""text"":""The faster part would be great for an end card outro""}",
UgzeMfux6jbsr8N_HCl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-31T17:22:11.507789+00:00,0,,,CuMPAkd5ZvI,"{""text"":""FRYYY""}",
UgzdLVkQsx-vouU6R3B4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-30T22:07:46.136094+00:00,0,,,J-sAeJBYwEI,"{""text"":""WOOOOOOOOOO""}",
UgxBuFPVjH8hvlhaXCh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-27T00:23:33.326988+00:00,0,,,q_faWNnWhcw,"{""text"":""CRINGE""}",
UgyHKlWWdK43pQ20rV94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-22T03:17:13.68497+00:00,0,,,Pxgvgh9IFqA,"{""text"":""Physically can't watch too much cringe.""}",
UgylutiTeIwYW6zJHqR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-14T02:14:06.285502+00:00,0,,,epVTicHNWv8,"{""text"":""Boogie2988's dad?""}",
UgzDYkSkiO0Bi_4Esl14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-07T02:23:57.936595+00:00,0,,,nTOpemD2QTA,"{""text"":""I like this beat, it really is something""},{""text"":""\n""},{""text"":""The jazzy bass notes really get my blood pumping""}",
UgzREax4rO2bncywtnZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-07T02:11:28.023603+00:00,0,,,Vxu_P7dKY_8,"{""text"":""Wannabe emcees in the YouTube comment section""},{""text"":""\n""},{""text"":""Your texts don't convey to me the message you're professing""},{""text"":""\n""},{""text"":""If you think that you're the GOAT then points for self esteem""},{""text"":""\n""},{""text"":""This is just my opinion but you're living in a dream""}",
UgxrcFw-SFT869t2bo14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-05-03T19:16:25.324207+00:00,0,,,_w6cw_OlUmM,"{""text"":""How did his voice change (oh the teeth) wow boogie damn fine work""}",
UgxCvTvZMw6usBmSZSF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-04-21T10:37:29.810294+00:00,0,,,fpUryuSUaYY,"{""text"":""Tried to give this video a chance, I'm interested in what your talking about, but I have a few qualms. 1) Have no idea who you are 2) Your slimy attitude turned me off completely from what you were trying to tell me. I shall now dislike the video, and hopefully proceed to never see one of your videos in my recommended again. Goodbye.""}",
UgyV6n3yz4s06eOd32d4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-04-21T04:53:26.649236+00:00,0,,,S9rw7H6Guc0,"{""text"":""Kill Fucking Chickens""}",
UgwmEKDA-SRLUlsM16N4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-04-20T04:42:58.61524+00:00,0,,,f0YnrnIeEvg,"{""text"":""hooooolyyyyy shiiiiiit paaul is back on my screen \u003c3""}",
UgxhcPNw9Xq6yv2cp2J4AaABAg.8oPov3NVw1K8ttOfd-Nc_u,UCn3WLZT7k8nO24XimlJVJVQ,2019-04-19T02:19:48.368348+00:00,0,UgxhcPNw9Xq6yv2cp2J4AaABAg,,88_4YJ-hdFo,"{""text"":""2019 bro""}",UgxhcPNw9Xq6yv2cp2J4AaABAg
Ugzyqb6X22niR--yxjd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-04-12T16:51:30.435527+00:00,0,,,64LPfK9Xqrc,"{""text"":""High functioning memes right there, right in front of your face, all you have to do is reach out and forget it.""}",
Ugy2RaoW5kDqbAJJnT94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-04-05T18:14:50.621942+00:00,0,,,t3pI3JLsdpA,"{""text"":""Goodbye everybooooooddyyyyyyyyyyyyyyyyyyyyyy I'm out after Ethans war screech.""}",
Ugw4uVoU0Mf-Nwv-0vp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-04-03T18:22:01.485732+00:00,0,,,10n4wdrbANM,"{""text"":""More tips not covered in the video: The leprechaun notes any items used on him. This save you inv space for yeilds and he will store your tools for you as well as your compost, supercompost, and ultracompost. ""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""Compost is made from using weeds in the compost bin but you always wanna use supercompost or ultra, super is made by putting watermelons in the compost bin, you close it and let it rot for a while and when you come back it be filled with compost you remove with buckets.""},{""text"":""\n""},{""text"":""\n""},{""text"":""The leprechaun stores up to 1000 empty buckets, compost, super, and ultra, as well as plant cure.""}",
UgziEeGQIHMF_1f6RBZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-03-14T08:41:57.872881+00:00,0,,,xCR-NzxP9Q0,"{""text"":""what the hell is google thinking with those notched screenshots? ruined.""}",
UgwX0aMYIuAi82frQc94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2019-03-14T08:34:30.601165+00:00,0,,,voXxMbSg4a4,"{""text"":""fight more this was funny. LOL im not a bot,""}",
