Comment ID,Channel ID,Comment Create Timestamp,Price,Video ID,Comment Text
UgwoVMUBU2diPRaUdP14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-16T19:56:33+00:00,0,M2bkbUHpdP0,"{""text"":""I'll be making an adventure map.""}"
UgxCUwObynQ8pHLPcXN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-16T07:15:18+00:00,0,kPX5tm86SKw,"{""text"":""wtf is wrong with the western hemisphere?""}"
UgyR7hjq90G3mkNhAxt4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-14T07:34:29+00:00,0,1pwwvBygoFA,"{""text"":""That Baby Atheist Storybook...\n...The pictures it would have.\nPlease big bang no.""}"
UgxGMjs_rRp-OeI-rCJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-11T02:03:57+00:00,0, -jKEgVtFVeY,"{""text"":""I find it funny that most people are more interested in the computer that the weed. :)""}"
UgwT3riZ90Tsc_Qz4PZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-11T01:59:30+00:00,0, -jKEgVtFVeY,"{""text"":""That's a gaming rig bro, should work damn fine for video processing though.""}"
Ugz0ZAB-mhuUrmek_Fp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-11T01:23:39+00:00,0,f8c3bnyog9I,"{""text"":""i love me some fhp""}"
UgzD5b5YWE_cQCoqQPd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-10T22:41:34+00:00,0,qPjLgU5UOdE,"{""text"":""666 likes spooky""}"
UgxBLKBHGSBntT2C8454AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-10T22:28:14+00:00,0,9a4L-N__lJg,"{""text"":""Everybody STFU about these episodes, hes working on a movie for god sakes.""}"
UgyHYbMtdYMyngp0qUt4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-09T20:45:25+00:00,0,njos57IJf-0,"{""text"":""Homer Simpson vs. Peter Griffin""}"
UgwQ_LhUm2SbZftceOJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-08T23:56:12+00:00,0,Dbk4wUqOewI,"{""text"":""explore the cave""}"
UgxWDbCQNYsSL3KFyW14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-08T23:50:17+00:00,0,Dbk4wUqOewI,"{""text"":""Yay! This is when I joined Minecraft.""}"
UgzKRxOrE5ESSsjSrah4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-08T23:13:53+00:00,0,t8W34xdcgMU,"{""text"":""We should start an Indiegogo for \""Philip DeFranco to Change News on the Internet\"" and make tons of money for him to change news on the internet.""}"
UgyIVvdWnaN3iHWkpwJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-08T05:30:14+00:00,0,9wiCd9Fn-7w,"{""text"":""i came here for coke, what is this shi- oooh\n\ntheres the coke""}"
Ugzhv86BqvaJt27zpp54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-07-03T23:12:47+00:00,0,5acM5j2z02s,"{""text"":""Are you stoned man? lol""}"
UgxHr9X6f__EP9YvP3p4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-29T00:07:59+00:00,0,jBtSRhb6wQc,"{""text"":""That's where you're wrong, my good sir.\n\nUnless you tell Google Chrome to automatically translate languages for you, YouTube videos titles stay the same.\n\nSo, with that said. Kindly fuck a rake.""}"
UgyE4OhyBijhCNRvxnx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-28T18:42:10+00:00,0,V4ZqfvgUOWU,"{""text"":""Deku Stick @ 3:56\n\nYou're welcome.""}"
UgwZy1R0-LmfgXa1lGl4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-27T22:17:50+00:00,0,SGFpghniZbs,"{""text"":""Diary of a wimpy kid cheese touch is a related video.\n\nYouTube, you dumb.""}"
UgwlTG9n5YITFQUXWGR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-27T21:37:41+00:00,0,DZkl6H_s3RE,"{""text"":""9:43 i thought the car started moving lol""}"
UgxKaKjLIN1xSNBrHkN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-27T21:00:23+00:00,0,FOs6C4gYry0,"{""text"":""He looks like a real life Shaggy from Scooby Doo in this episode.""}"
Ugyjubx0nV5SKnEO5mx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-27T20:28:20+00:00,0,WUhOnX8qt3I,"{""text"":""yes""}"
UgwJ0CRypkA-t6rhwoV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-27T20:09:34+00:00,0,LjEXhjb6VWM,"{""text"":""why""}"
Ugx_76W-95X22wYb4xN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-27T03:55:13+00:00,0,iHu6zDr0Lcc,"{""text"":""BULLSHIT\n\nthe atm gave him that money FFS""}"
UgyTH-ItSOofSy4jwb54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-26T18:50:54+00:00,0,_W2MxzEffjM,"{""text"":""Is it weird that I was excited about them turning it on even though I wasn't there?""}"
UgyCGWwd6oGdLgxzR3R4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-26T17:05:07+00:00,0,3vXNTCpM6rE,"{""text"":""I DEMAND MORE OF THIS SERIES plz""}"
UgzhOc5CQKituTeuvlF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-25T23:35:30+00:00,0,iCpy8Sz7q-c,"{""text"":""watup""}"
UgwgnOMMJ1l8sj3SJcx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-24T16:02:52+00:00,0,KJuBXsp-jK0,"{""text"":""Howard was the best, then Sheldon, then Raj, then Leonard.\n\nBut after Howard got Bernadette and Sheldon got Amy the show has suuucked.""}"
UgxcpP39t8wBtxorzMd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-24T01:08:53+00:00,0,ltgazrcgxx8,"{""text"":""2:10 \""...Just in case i die...\""\n\n\u003ehardcore mode\nISHYGDDT""}"
UgxZYcaEgAniekhXke94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-23T19:22:48+00:00,0,ByQyW7wj5eQ,"{""text"":""I came when I saw my zipper said FKK!""}"
UgwL15EpAhbJzXQZ16x4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-20T17:43:31+00:00,0,goEO1GgMCls,"{""text"":""Wwowowowowow. they actually shortened ganon vomiting blood""}"
UgxYF65HS0Qubjo1gPF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-20T17:28:29+00:00,0,ch0sX19PPZA,"{""text"":""i have one of those gameboy cords""}"
UgyuAqw855roAS5YIvV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-20T17:20:04+00:00,0,mZw4ouBeXHo,"{""text"":""it will NEVER be called that""}"
Ugx821aIitMjNWYOoHB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-20T00:36:51+00:00,0,Ohwq0NpfJLI,"{""text"":""I'm guessing you need to be a MMJ patient in order to attend the event so anybody who isn't shouldnt be able to enter.""}"
Ugx9XAt5Qc6l9nK6qHV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-19T12:20:46+00:00,0,w6zaUQbuADI,"{""text"":""When did Zach Galifianakis start hosting EMT?""}"
Ugz-JAJC5-oRWssUygZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-18T14:17:11+00:00,0,4iUaqIFkoTg,"{""text"":""I started typing my answer in the search bar.\n\nRen and Stimpy - god knows why\nBart Simpson\nCarl from ATHF.""}"
UgwvjtpZec4f-P-0PPV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-17T23:41:45+00:00,0,Ir3nNN3M25o,"{""text"":""But that's just like, your opinion.... man.""}"
Ugzm8HUkVpRGtWNztnB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-17T21:57:51+00:00,0,lmQjdsHiKp8,"{""text"":""YES""}"
UgwoJPC-bzwnwtaEQKp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-17T18:40:28+00:00,0,HbP1AByFxU4,"{""text"":""I thought you were a chick from the picture.""}"
Ugxquqh8qgbYU629msp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-17T18:06:41+00:00,0,KUmZp8pR1uc,"{""text"":""This song is the definition of irony.""}"
UgwKjzvcFaha4mU4eHx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-17T14:27:56+00:00,0,QEblP1JuJKM,"{""text"":""I liked this video.""}"
UgyQ-onnETNV-dz3bHB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-12T20:15:25+00:00,0,eiuarGH-c4g,"{""text"":""DIE DIE BURN IT WITH FIRE""}"
UgxeVjKxI7q6CMjcvt54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-11T02:59:08+00:00,0,sxGg1y3vmgE,"{""text"":""Your first issue is having a YouTube account called cuppycakechavez8.\nYour second issue is saying darn.""}"
Ugw5t4zI4IKRFFwTwE54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-08T21:50:51+00:00,0,uAAVjvTaRNU,"{""text"":""HOLY FUCKING CHRIST SAVE ME\n\nwhen she sang i pissed my self""}"
Ugzj34by0VrUu6kG-7l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-07T01:52:26+00:00,0,alvrgB4-XR0,"{""text"":""YES""}"
UgwAxbci3qhw1IAkWT14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-06-06T20:52:41+00:00,0,pBqOHnQSeIo,"{""text"":""cool""}"
UgzgPdihztdkRBoUx_x4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-31T02:05:29+00:00,0,jhGu-Lo2c18,"{""text"":""last""}"
UgzTqBZ5PclIaB7fQoZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-29T20:56:50+00:00,0,Xbw_BxDwdjk,"{""text"":""But then I realized... Why the FUCK am I listening to the censored version.""}"
UgxlRCZUzuq4p8gDspp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-29T20:55:48+00:00,0,Xbw_BxDwdjk,"{""text"":""I honestly find it hard to listen to the censored version because it's retarded.""}"
UgzKCIlHZWQ8M6fZG3l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-29T04:12:30+00:00,0,lcr7gXJ7i8g,"{""text"":""I really think Minecraft should get some sort of skill system. Experience orbs are so 'meh'.""}"
UgyywqvKiHMmtPH8xyN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-28T00:35:55+00:00,0,FfUdGzhIgOA,"{""text"":""i want to be this guy""}"
UgyYVpo0N-6TcnN-Jsh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-27T20:46:14+00:00,0,2rVPWQ5Y5Pk,"{""text"":""That BHO looks like brown sugar I want to eat it. (Not actually)""}"
UgxZypHUZYwhWmB0uLV4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-25T18:03:26+00:00,0,tvp71qrE-lA,"{""text"":""Oooh, burn.""}"
UgxqzI5g2RjVzrcBLBR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-22T23:42:28+00:00,0,h08-tSCGRv4,"{""text"":""It's the DeFranco Nation not the U.S.""}"
UgwEPVIPu12dNIa06gR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-15T20:59:22+00:00,0,S5zMq51tXYo,"{""text"":""2:18 The look on Em's face is priceless.""}"
UgxilURdok_RJ_Nopbh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-15T20:04:56+00:00,0,D4hAVemuQXY,"{""text"":""They fucking censored gun. What the actual fuck is this shit.""}"
UgxzMKO1IZArqUUGm2V4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-15T20:03:18+00:00,0,D4hAVemuQXY,"{""text"":""FUCK VEVO""}"
UgwII2jjeYZLqG9xS1J4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-06T20:15:05+00:00,0,HP_aGGgR4Vs,"{""text"":""Mmm... Roasted weed.""}"
UgxtCaU-c8XE6RUN6id4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-03T22:05:09+00:00,0,DilfOuIO5nI,"{""text"":""fuck im canadian...""}"
UgyEzx6qAJn9Q07higx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-05-02T02:39:10+00:00,0,Yve9u4lRhjo,"{""text"":""what the actual fuck""}"
Ugyy0E9voWHf0WlCqLt4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-30T23:13:14+00:00,0, -NkkewThejk,"{""text"":""Im high right now""}"
UgyPQVdgTlAoEGceN7d4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-28T03:27:50+00:00,0,YZ5MklXFcDQ,"{""text"":""I have Wifi but my box has no antennas.""}"
UgxmIaYBUXQAmn0wEOR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-23T07:01:18+00:00,0,TS2AV4JaFZ4,"{""text"":""And that's why you'll fail.""}"
UgwlIIrS6WS3SmHX30l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-22T22:34:02+00:00,0,jX2MU8mHhok,"{""text"":""i totally just saw this exact commercial on tv and it was a different song WTF?""}"
UgxFkUPj5TSQifZK97d4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-22T21:24:50+00:00,0,TS2AV4JaFZ4,"{""text"":""I wasn't judging the content of the video. I was trying to help Whoolist because quality is a big part of what their trying to do. I understand that it's just starting up, but if their standard is 720p, and you give them a video in 480p, it could hurt the amount of views and hinder their chances of partnering with other companies.""}"
UgzVnwsK8xtEFGmo_2l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-22T19:30:18+00:00,0,TS2AV4JaFZ4,"{""text"":""It doesn't matter how HD you make the video, if the video isn't recorded with something that supports HD. Very low quality video.""}"
Ugxn8DShP6Pk1YM1HPJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-21T21:58:56+00:00,0,VpY2dAFMFPU,"{""text"":""Boo. Also VSAUCE ARMY!!!""}"
Ugx9gn3plzU7O6HpWz54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-21T18:54:32+00:00,0,WSU49ymnE2U,"{""text"":""@AntVenom\n7:37 You said TNT instead of Obsidian. Just thought you would like to know.""}"
UgxrJVEiurYf5iqlKYB4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-21T18:05:08+00:00,0,DprHsbJx8qc,"{""text"":""MOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYDESUDESUDESUMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLY DESU DESU DESU MOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLYMOLLY""}"
UgzkbAU1e6KEpcnGS4N4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-20T04:54:31+00:00,0,a10AGUpx7bM,"{""text"":""Come to the Fan Expo in Toronto.""}"
UgyYCBHDzDa7EvRyymt4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-19T23:36:12+00:00,0,kv0_lt4k8P0,"{""text"":""Bioshock 3. Not Infinite, another story set in Rapture.""}"
UgwfWY35YehrrqXx52l4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-12T01:33:13+00:00,0,mJWJXaWz94k,"{""text"":""What?""}"
UgwdbqlxCs5YMzww_rN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-11T17:24:39+00:00,0,mJWJXaWz94k,"{""text"":""Me taught i seen an puddy tat.""}"
UgwiUMSH3rgF4FcSNtJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-09T17:26:35+00:00,0,n0fh23eA7pA,"{""text"":""CBQOTW: They can never sell Mojang.""}"
UgwEfjvz6r--39D_kId4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-08T19:30:17+00:00,0,4qAJscs52lY,"{""text"":""I deserve to win because I want to. #dragontesticles""}"
Ugw1yO66-dbEHx9bOkR4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-04-08T18:49:28+00:00,0,M2TRgPBuAss,"{""text"":""I totally just watched Nyan Caxx before watching this. LOL""}"
Ugwo9hngwkVti1f400B4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-30T03:57:05+00:00,0,g1RdN2MqyMU,"{""text"":""I love this. Keep it up man, you're doing God's work.""}"
UgwCVTErB3_HzMq2jEd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-20T01:59:55+00:00,0,RDWBC-OZOAk,"{""text"":""@villa23nauj @MachineGecko1\nCool.""}"
UgzSQEZvJ2Olixkz7TF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-20T01:59:19+00:00,0,RDWBC-OZOAk,"{""text"":""@MachineGecko1 @villa23nauj\n\nCool.""}"
Ugxg1jlFnZKM4z8ldZF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-18T03:02:09+00:00,0,27gQ1jC6d0s,"{""text"":""FAKE AND GAY. blblblblblblblblblb""}"
Ugw1JpMNYTN9gDnPjYp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-15T22:16:42+00:00,0,NITEjm3vfRE,"{""text"":""\""...I will rip out this, -fucking computer.\""""}"
UgyLtSVirBwXH_9Q7AJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-15T22:08:10+00:00,0,XDz5Y-MZzVo,"{""text"":""Bring back AFO!!!!""}"
UgwC4u5XArltUwJ_d8t4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-12T21:30:51+00:00,0,ZiFf-aunpSw,"{""text"":""WHY ARE THESE ALWAYS REUPLOADED?""}"
UgwYLKR-VB7rphDn9Al4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-11T20:29:06+00:00,0,aNjZaA2FrHI,"{""text"":""Am I high?""}"
UgxRM7hTMVQXqffdKKx4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-10T17:21:11+00:00,0,kslN-owyl4c,"{""text"":""FanExpo Toronto bitch.""}"
Ugy_5TqUGuKDgVlHaR54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-09T04:52:18+00:00,0,cZFeJhCiXGo,"{""text"":""bonjour je parle francais.\ntu arretes faire minecraft videos""}"
Ugyrty7fNXNiHLfeF6V4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-06T18:22:58+00:00,0,otCpCn0l4Wo,"{""text"":""FUCK VEVO""}"
UgyaEGmlHjgM991VAK94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-03-06T03:34:49+00:00,0,5noaOcJjCVQ,"{""text"":""@Thattonekid17 April, May, or June.""}"
UgwU78_aOK7OZYQAtut4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-29T01:32:41+00:00,0,4pmiAmtyCEQ,"{""text"":""6:39 I'm gonna go kill myself after that laugh.""}"
UgwE3lsIS6I8tHL_X9h4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-28T05:12:15+00:00,0,xhylvBG3Q7Q,"{""text"":""Woo.""}"
UgyaUu8Ku3S1o12pqZd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-26T05:45:22+00:00,0,AkuA2GiL5-8,"{""text"":""YIPEEEEEEE!""}"
UgxIboaOkzzdi9e4qfJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-24T22:52:47+00:00,0,DZ2tPVSoiH0,"{""text"":""If your boiling water inside a bottle, make sure to open it before it explodes.""}"
Ugz2mTX68x3ZV6z7YsJ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-24T00:54:22+00:00,0,AhXU2q8t95U,"{""text"":""This was good.""}"
Ugylh4RUxA_VDZCmF1Z4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-22T04:33:28+00:00,0, -v6Jq0bRI-g,"{""text"":""I'd go to the store and buy one like a normal human being.""}"
UgyKSs9Y0iLN6yDEsVh4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-19T06:49:17+00:00,0,sA8fmJulHMs,"{""text"":""I choked watching this video.""}"
UgwzI9k3M7o4I74vDZp4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-17T00:33:24+00:00,0,sffusz8pTXc,"{""text"":""I'm Canadian so I gonna say NO NO NO NO NO NO NO NO NO NO. no just no NO""}"
Ugx9QZ2Y6E-eyybVHJ14AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-14T03:56:21+00:00,0,puHg1y2HlM4,"{""text"":""Umm... Reupload? WHY? WHYY?""}"
Ugx77j_d1aJzJ0llpk94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-13T23:17:50+00:00,0,Tkn6vlymN-s,"{""text"":""Just one question Brock, WHERE DO YOU GET YOUR DRUGS?""}"
UgwCcgF-kq3Hd0BRwq94AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-13T23:12:07+00:00,0,MRNKXIuPJTw,"{""text"":""Make this a series also.""}"
UgxYkTEB4ifqxksWy7d4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-13T23:09:33+00:00,0,MRNKXIuPJTw,"{""text"":""And now we wait...\n\n...SHIIIIIIT.""}"
Ugynuvw-FmmUfDPU11x4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-11T21:35:34+00:00,0,vTuOBXZ3upA,"{""text"":""sauce now\n""}"
Ugw71cZkonbg4QQ9C0d4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-02-04T08:39:11+00:00,0,jluJJFxLZxc,"{""text"":""Ya.""}"
UgwJat5AtXiacceTppt4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-31T19:13:57+00:00,0,Af8SB198pKM,"{""text"":""Nobody murdered me, or put me in a potato, or fed me to birds.""}"
UgyMCnPAdKbIzphv2NF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-31T10:08:22+00:00,0,F54rqDh2mWA,"{""text"":""totally gay""}"
UgwZQwlKSY4s2JUeUBZ4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-31T00:18:58+00:00,0,vNzTJhcCV10,"{""text"":""Are you sponsored by Monster Energy?!""}"
Ugxkw11SqqEWvBm_vP54AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-31T00:11:47+00:00,0,WbqGjFKYy0Q,"{""text"":""It doesn't matter his intentions, he gave out the girls personal nude pictures without her consent. If she had done it herself it would be a whole different story.""}"
UgwDduXqvULYS0EJE0V4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-30T21:20:59+00:00,0,0qQ0Zjywk94,"{""text"":""desudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesudesu""}"
UgzanSDTwW7IODdGsSF4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-30T21:19:28+00:00,0,QfKtrGczyBs,"{""text"":""theEPICpie\n\nmade it myself""}"
Ugw-jiqUTMOP-Rqjqvd4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-30T20:30:14+00:00,0,tps7EkEnDHU,"{""text"":""I read a comment on the last comment that said they drop more commonly when holding a block.""}"
UgxOJKC-TmUwXkqDogN4AaABAg,UCn3WLZT7k8nO24XimlJVJVQ,2012-01-28T21:39:24+00:00,0,9lNbarCzVrU,"{""text"":""brilliant, but i suggest buying or pirating fraps. hypercam is shit""}"
